epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,2260.66,1.56103,1.37657,1.26022,0.71572,0.86275,0.79809,0.33124,1.77154,1.41204,1.21383,0.001307,0.001307,0.001307
37,2318.17,1.54444,1.33069,1.22413,0.62502,0.81711,0.73032,0.32315,1.84925,1.32446,1.22986,0.0012872,0.0012872,0.0012872
38,2375.95,1.51239,1.33158,1.23648,0.68863,0.82353,0.7731,0.38603,1.67032,1.32165,1.17095,0.0012674,0.0012674,0.0012674
39,2436.53,1.51749,1.33731,1.19296,0.66563,0.72549,0.76067,0.40309,1.54564,1.4512,1.16324,0.0012476,0.0012476,0.0012476
40,2497.59,1.58746,1.38974,1.2619,0.66029,0.80038,0.77017,0.37847,1.64395,1.46128,1.18548,0.0012278,0.0012278,0.0012278
41,2558.93,1.4925,1.28683,1.23187,0.72811,0.78768,0.85162,0.41865,1.69211,1.29965,1.21533,0.001208,0.001208,0.001208
42,2621.88,1.59572,1.30216,1.23647,0.68105,0.7451,0.75753,0.30934,1.68393,1.39931,1.19844,0.0011882,0.0011882,0.0011882
43,2686.15,1.46061,1.27904,1.19257,0.67981,0.90196,0.85521,0.34151,1.73105,1.41057,1.24393,0.0011684,0.0011684,0.0011684
44,2746.87,1.49961,1.28945,1.22974,0.61825,0.88235,0.76387,0.3276,1.66677,1.3211,1.22581,0.0011486,0.0011486,0.0011486
45,2808.3,1.4409,1.27362,1.18757,0.70923,0.84314,0.84023,0.35007,1.75056,1.25846,1.20742,0.0011288,0.0011288,0.0011288
46,2869.78,1.50345,1.24033,1.21194,0.85068,0.94118,0.90484,0.49379,1.46451,1.20204,1.09848,0.001109,0.001109,0.001109
47,2930.08,1.39754,1.22565,1.16839,0.75065,0.86275,0.88886,0.48525,1.49149,1.23304,1.12457,0.0010892,0.0010892,0.0010892
48,2991.98,1.53864,1.29148,1.24734,0.75293,0.90196,0.83286,0.40134,1.54996,1.23863,1.1421,0.0010694,0.0010694,0.0010694
49,3052.22,1.41926,1.24642,1.19493,0.68911,0.91278,0.79773,0.37135,1.6045,1.25479,1.16154,0.0010496,0.0010496,0.0010496
50,3112.45,1.42388,1.20443,1.1647,0.66533,0.90196,0.77224,0.32949,1.5851,1.28013,1.14837,0.0010298,0.0010298,0.0010298
51,3172.62,1.41553,1.21642,1.16664,0.71225,0.92157,0.85965,0.38538,1.58492,1.13016,1.13281,0.00101,0.00101,0.00101
52,3232.16,1.4206,1.22601,1.17835,0.69006,0.87319,0.81136,0.40087,1.64217,1.1644,1.15478,0.0009902,0.0009902,0.0009902
53,3292.27,1.48525,1.23898,1.18798,0.80294,0.87888,0.89552,0.46926,1.57068,1.13983,1.14402,0.0009704,0.0009704,0.0009704
54,3351.1,1.41214,1.22176,1.18794,0.76963,0.80392,0.87791,0.44388,1.63829,1.16451,1.17044,0.0009506,0.0009506,0.0009506
55,3411.33,1.3871,1.18969,1.18665,0.85108,0.89656,0.90607,0.39198,1.51747,1.15291,1.11947,0.0009308,0.0009308,0.0009308
56,3472.16,1.35896,1.09019,1.15019,0.90066,0.90196,0.93713,0.45831,1.56711,1.02296,1.14473,0.000911,0.000911,0.000911
57,3532.19,1.42562,1.12218,1.17199,0.81514,0.77822,0.90259,0.43025,1.58901,1.06247,1.1616,0.0008912,0.0008912,0.0008912
58,3592.57,1.39546,1.13415,1.18612,0.92577,0.84314,0.95337,0.52016,1.48388,1.04602,1.1257,0.0008714,0.0008714,0.0008714
59,3654.11,1.46446,1.15777,1.16865,0.85125,0.92157,0.95878,0.52831,1.46452,0.96791,1.11293,0.0008516,0.0008516,0.0008516
60,3714.47,1.41847,1.10051,1.1647,0.81879,0.88605,0.95059,0.45679,1.41219,1.13003,1.08109,0.0008318,0.0008318,0.0008318
61,3774.78,1.37264,1.11239,1.16118,0.86451,0.98039,0.96504,0.47192,1.42087,1.07483,1.06785,0.000812,0.000812,0.000812
62,3834.44,1.33511,1.06467,1.13534,0.87416,0.86275,0.90102,0.47599,1.38715,1.05899,1.03209,0.0007922,0.0007922,0.0007922
63,3892.28,1.35226,1.09052,1.13393,0.95894,0.91601,0.94377,0.50467,1.35962,1.09117,1.04079,0.0007724,0.0007724,0.0007724
64,3951.75,1.30885,1.0814,1.1308,0.85433,0.92,0.96396,0.5594,1.30148,0.99891,1.03863,0.0007526,0.0007526,0.0007526
65,4011.22,1.35787,1.03413,1.11414,0.95619,0.8561,0.96897,0.57135,1.32419,0.95555,1.02111,0.0007328,0.0007328,0.0007328
66,4072.11,1.36559,1.04569,1.13423,0.95355,0.92157,0.98479,0.56497,1.41974,0.93932,1.02305,0.000713,0.000713,0.000713
67,4131.83,1.36078,1.03308,1.10646,0.80471,0.88883,0.94181,0.46749,1.58186,0.99253,1.09597,0.0006932,0.0006932,0.0006932
68,4192.99,1.32998,1.07571,1.12339,0.89285,0.98039,0.92205,0.42518,1.66519,1.03929,1.14224,0.0006734,0.0006734,0.0006734
69,4251.8,1.34064,1.03024,1.12571,0.87366,0.98039,0.95264,0.51282,1.42968,0.98736,1.0523,0.0006536,0.0006536,0.0006536
70,4312.12,1.32097,1.06656,1.13093,0.86466,0.87699,0.95367,0.47802,1.46211,1.04395,1.05491,0.0006338,0.0006338,0.0006338
71,4373.57,1.22077,1.0377,1.07713,0.83044,0.86431,0.92847,0.46307,1.39856,1.11955,1.01756,0.000614,0.000614,0.000614
72,4436.5,1.26637,1.02421,1.09891,0.83875,0.91796,0.93544,0.49295,1.3642,1.04258,1.01606,0.0005942,0.0005942,0.0005942
73,4498.32,1.18381,0.94339,1.06516,0.78139,0.91121,0.90011,0.43118,1.42775,0.98539,1.04741,0.0005744,0.0005744,0.0005744
74,4557.87,1.31552,0.98308,1.11313,0.8743,0.95472,0.96174,0.49925,1.35911,0.9061,1.03179,0.0005546,0.0005546,0.0005546
75,4618.28,1.31693,0.97999,1.1152,0.92148,0.96078,0.98353,0.56264,1.25693,0.86598,1.0069,0.0005348,0.0005348,0.0005348
76,4679.89,1.22655,0.98607,1.10796,0.86434,0.92157,0.95482,0.53361,1.23821,0.89861,1.03377,0.000515,0.000515,0.000515
77,4741.38,1.25209,0.96989,1.09203,0.87347,0.9476,0.97033,0.51276,1.34274,0.9442,1.02806,0.0004952,0.0004952,0.0004952
78,4800.9,1.24806,0.96291,1.09154,0.92158,0.92157,0.97885,0.50642,1.36321,0.93475,1.03799,0.0004754,0.0004754,0.0004754
79,4860.16,1.2426,0.96527,1.07776,0.91569,0.96078,0.97748,0.49847,1.33029,0.96603,1.04597,0.0004556,0.0004556,0.0004556
80,4922.52,1.22388,0.93844,1.06809,0.92233,0.93141,0.97704,0.5016,1.31667,0.9614,1.02916,0.0004358,0.0004358,0.0004358
81,4983.71,1.24901,0.9793,1.09025,0.83681,0.90499,0.94121,0.55057,1.25227,0.91438,1.00781,0.000416,0.000416,0.000416
82,5042.85,1.33286,0.95213,1.08499,0.86193,0.96078,0.95406,0.60769,1.22675,0.87501,0.99028,0.0003962,0.0003962,0.0003962
83,5106.24,1.22382,0.94139,1.09638,0.89957,0.98039,0.96233,0.6054,1.2134,0.86092,0.98736,0.0003764,0.0003764,0.0003764
84,5168.75,1.17823,0.89891,1.08199,0.89721,0.94118,0.96492,0.59685,1.22453,0.85125,0.99056,0.0003566,0.0003566,0.0003566
85,5232.43,1.19984,0.91668,1.06725,0.94382,0.96078,0.99032,0.59951,1.29187,0.85094,0.99491,0.0003368,0.0003368,0.0003368
86,5294.88,1.21828,0.88132,1.07581,0.97167,1,0.995,0.57195,1.27029,0.87472,0.99083,0.000317,0.000317,0.000317
87,5358.72,1.19797,0.87842,1.05372,0.95684,1,0.9874,0.53978,1.25593,0.86578,0.98567,0.0002972,0.0002972,0.0002972
88,5420.3,1.24894,0.93402,1.05597,0.96008,0.94323,0.99063,0.55741,1.27106,0.83592,0.99634,0.0002774,0.0002774,0.0002774
89,5482.76,1.23628,0.91757,1.05321,0.98955,0.94118,0.99242,0.5437,1.26826,0.85314,0.99258,0.0002576,0.0002576,0.0002576
90,5546.24,1.22994,0.89448,1.04607,0.96033,0.94951,0.98494,0.5412,1.30764,0.85946,0.99441,0.0002378,0.0002378,0.0002378
91,5607.49,1.10554,0.88072,1.05165,0.95694,0.94118,0.97296,0.51404,1.41261,0.87787,1.03005,0.000218,0.000218,0.000218
92,5669.81,1.01736,0.79205,0.99586,0.89065,0.95825,0.94394,0.53707,1.42513,0.86383,1.02254,0.0001982,0.0001982,0.0001982
93,5732.12,1.08767,0.79856,1.01435,0.90749,0.96078,0.94384,0.585,1.33009,0.83981,0.98852,0.0001784,0.0001784,0.0001784
94,5794.56,1.09339,0.78779,0.97822,0.89817,0.96078,0.94863,0.5536,1.34637,0.85131,0.9928,0.0001586,0.0001586,0.0001586
95,5856.04,1.06662,0.76082,0.97216,0.88227,0.96078,0.93558,0.53761,1.35985,0.85237,0.99903,0.0001388,0.0001388,0.0001388
96,5913.25,1.10112,0.76142,1.00862,0.87646,0.97383,0.94827,0.53465,1.38878,0.8741,0.99959,0.000119,0.000119,0.000119
97,5973.51,1.10775,0.81664,0.99491,0.92248,0.93342,0.96827,0.548,1.37525,0.87053,0.99155,9.92e-05,9.92e-05,9.92e-05
98,6033.27,1.07806,0.7463,0.98932,0.93405,0.92157,0.96598,0.54851,1.33082,0.86319,0.98419,7.94e-05,7.94e-05,7.94e-05
99,6093.92,1.04249,0.72366,0.97725,0.92493,0.96645,0.99044,0.56044,1.31281,0.85408,0.97782,5.96e-05,5.96e-05,5.96e-05
100,6152.69,1.08848,0.7796,0.9688,0.90665,0.95226,0.96667,0.55661,1.31787,0.84966,0.97888,3.98e-05,3.98e-05,3.98e-05
